Alcohol,Acidity,Sugar,pH,Quality
9.609523277644062,3.3546221576407764,1.704074955076474,3.2871577974029718,1
10.827342330725296,3.9508635622504102,2.9175406524666694,3.142674810606159,1
11.46968239792467,3.873677114186339,1.700287115961688,3.2060264137908154,1
10.337850899009096,3.4674015112498697,3.1258142158673423,3.14093192576702,1
12.847956350780537,3.6015025428500023,5.301791356009631,3.4714679826690262,2
8.777354579378963,3.11500722669917,0.6762893701656574,3.106829017769354,0
9.915772510292054,3.708362976715035,1.9176047697523746,3.1108481141574287,1
9.631417278856706,3.153895906339855,2.9808758214834055,3.262003574381353,1
9.962149593176143,3.7234201136885847,1.9088096814625568,3.3268489986685736,1
10.975002496219497,3.218253887865064,3.14676943875219,3.282128210826634,1
9.93981970432399,3.191895197692693,1.9250929505762073,3.2398231196727125,0
11.388118679373227,3.3103619589235738,3.888809239887337,3.1294247742352734,1
8.127116700572047,2.593981939840869,1.4413371201260952,3.200592965977329,0
8.239188491876604,2.5305002499390494,1.1834851291785693,3.097103770921273,0
10.401678742808265,3.479875620303909,2.348625481357015,3.351958390860016,1
13.179385145339015,3.8379753949268527,6.9422367162664935,3.2484100001940774,2
10.044614653038739,3.9372284872364514,1.5749339746816948,3.358604344681787,1
8.23173811905026,3.295792669436101,1.2846467662552232,3.2596521377681937,0
9.653906403258418,3.3264613082439918,2.5338727538133785,3.2978061766617346,1
9.924894589884222,2.9916158751168322,1.9310765408880837,3.138803935700882,0
10.843785487197456,3.495875735078771,2.4777038416294017,3.2042714572716946,1
11.223571242027035,3.265600042588706,1.949207772175605,3.2673350252110076,1
10.911150345031377,3.0116205399081006,1.9894449642088652,3.1450145994081953,1
9.559751091715247,3.2545428740846822,0.5613029243997183,3.2767498143531886,0
11.246515002429282,4.35780840684078,6.271462761624809,3.4428358314875016,2
11.278971919469397,4.80586763756901,5.34383982732253,3.3101524697021674,2
13.029403811679087,4.308052696929071,6.339023416132033,3.3275467273284556,2
11.373659478649516,3.1510578917809005,3.3461230231283166,3.1364154818267287,1
10.392011545915912,3.6166503145207383,3.658334123929563,3.1411329117187,1
10.048110441374412,3.067350601468772,3.924780115268176,3.1524515881781237,1
8.10295750249998,2.8746126146264714,1.2804615513556898,3.271941633289364,0
13.829227513234123,4.627062629043569,5.355839494664073,3.2022023196641687,2
10.130580675661221,3.0785784971550205,2.8129084591676503,3.255522406583561,1
8.073773894709065,3.1158500980522166,1.0372440770492608,3.2698723719823706,0
9.41614515559209,2.6608080514174985,0.6369300151792003,3.2071184485888096,0
10.02452808859965,3.6385259476640854,3.168983463908962,3.1186875394390188,1
13.5221090840336,3.5783868189290358,7.2786862945289315,3.323749087145113,2
9.059301156712014,3.2506147516408586,0.6920687584366587,3.1386017410932396,0
8.44421562094146,3.257846110464369,1.999576509929196,3.2443724160694143,0
12.858768012379523,3.807321911226069,3.482672350977204,3.4769971306676903,2
9.526003847021473,3.850581729094242,3.0428624665100754,3.3346084263011155,1
11.809462160384642,3.658210549934946,7.4615124906982615,3.3484689693750513,2
9.965918949507268,3.16748258225907,3.5149813744378955,3.3148970164188047,1
8.621964643431324,3.078280140996174,1.3764714678846504,3.2788127967382756,0
13.354690931334403,3.805649688691534,5.914034175417449,3.3722117353848833,2
8.773470692601075,2.523271935735826,1.8898814377422415,3.2166757705179196,0
8.978905520555125,2.6629344270814297,1.3414069573030794,3.100471684397126,0
12.059754225506193,4.397337941095608,3.78977411417674,3.4676801051752317,2
9.451911357740478,3.358412751843012,1.5013366077815409,3.2796354847450835,0
9.458014336081975,3.0015162946871996,1.9894471941789504,3.2947135850725817,0
9.521570097233795,3.3226005606596583,0.9160717744716991,3.1522831136053364,0
10.086295460522027,3.797426021606928,2.5772188091545147,3.1383140450905707,1
8.149101287359542,2.859491151219755,0.835393757779179,3.0559701072153915,0
8.366809019706867,2.7372490874968003,1.1726682829674797,3.276261720159544,0
10.348261342604772,3.9979341105333375,3.272651298627291,3.16842393158468,1
8.4752750879848,3.4402302414249575,1.6327058835104284,3.268167774915287,0
9.774425485152653,2.786541252128284,1.925617226114838,3.230847879957581,0
11.592411469579812,3.6034370245346317,4.788991326627209,3.2146885450003286,2
8.373140117772072,2.6732943200708457,1.7158299961727494,3.2895080731999538,0
9.713196506267543,3.213104704025083,2.8612227449021237,3.2581124391734955,1
10.817566733421435,3.4303058948994627,2.497056952242251,3.340461133564897,1
9.897771074506666,2.992517693818864,0.6516840141841853,3.159634045579595,0
8.749080237694725,3.1420316461542876,0.6546858032538989,3.0506805189216495,0
13.123042804222747,4.284994446792112,7.977187580956549,3.2570376576327638,2
13.619968747582423,4.347995381857415,4.063221881855481,3.223809880139109,2
11.32882389184992,3.323610219149541,2.926524366597074,3.2518425588520734,1
11.468804361407104,3.632621893133948,2.7221164506423006,3.2922916232035995,1
11.480214904863718,4.4127909090447,6.265813952656416,3.2457950552263624,2
9.797325455506225,3.2306698117177586,3.3567663029999526,3.317301645138622,1
8.584289297070436,2.5936747678280927,0.6368091545730356,3.1111416308374147,0
10.578982584750674,3.396923276201596,3.272615654306082,3.1450507002451125,1
9.607344153798229,2.9089529444142697,1.0646950503170745,3.249185822336319,0
8.944429850323898,3.0908332605690108,1.8353956758363745,3.056113124567257,0
10.211345432929898,3.2207696127887604,1.62053009715139,3.39845989515093,1
11.177796172891869,3.984083469199295,3.737041640151319,3.171061167692345,1
8.863890037284232,3.149632899047215,1.5087776841155576,3.2418603839379183,0
11.198391303130638,3.491594546741437,2.834006366817196,3.2463562131779087,1
11.236935951795825,3.616926918375742,2.290390262441876,3.214186988042974,1
8.569680988754936,2.8985047343973736,1.4271923606868437,3.0696638085440453,0
9.986344381998908,3.5924077846595175,2.634473853459098,3.3781002903772883,1
9.55077271132069,3.6552419806390217,2.1180776860079424,3.152590882707298,1
12.204482947583864,4.341834182423788,7.535975153529149,3.2284030658133025,2
9.665597335850252,3.426181302235973,2.484661014135396,3.1456074559385945,1
9.634152954776855,3.0578426765633964,3.6675787403061215,3.157560197415623,1
9.976365562093452,3.4951465270139743,1.8271841517958745,3.1457248039991255,1
11.892645353956462,3.8847950936663715,6.470752867549155,3.454560548073363,2
9.87026585767724,3.7965372909761763,2.797704462840545,3.2605930394357774,1
8.373037020799709,3.4053506419560637,1.1562123830355935,3.2630296910285246,0
9.195799957622171,2.6694927466860925,0.6667962234592271,3.1294978638689037,0
12.838818747483577,3.7030311234165283,4.571750565918742,3.406629051378392,2
8.623422152178822,2.9281841483173143,1.9790015957343063,3.1780777360662147,0
9.122554395138993,2.860190641411263,0.782181739585642,3.072722919724524,0
10.301526121750651,3.592939934841703,3.3327825560382025,3.1999005739174593,1
8.457596330983245,3.2951861947687036,1.924699869937886,3.076392196429129,0
10.787999086478031,3.8621276172654504,3.635962733423948,3.2686890447633727,1
12.302058098521625,4.093955708993683,3.5746649852978343,3.4547609269818973,2
11.878466110102893,4.762900350187713,5.137448439603076,3.2283728864535095,2
10.179749927536133,3.0878664991448335,1.9528733738367008,3.2910009046501623,1
9.650275563471617,3.0311340828845115,1.514396651245304,3.2278250151671113,1
10.168487781633921,3.8940992036791346,3.544585540437554,3.1918760862359834,1
11.795139284975011,4.759703428453426,3.9211241961901306,3.5570093159819387,2
10.221947793880053,3.761023990942999,3.008621483453445,3.2248461994539284,1
10.619280662616436,3.580086207837811,1.8289192128181495,3.300846086559457,1
13.939910988076551,3.779152126769416,3.8111670289123967,3.301756632336739,2
11.494444447188311,4.849750018530909,3.6313237078225136,3.3578304302390585,2
9.973773873201035,2.793591844264493,1.944833809160917,3.0855285506081542,0
10.404879032265386,3.0894110023122594,3.2980044456806596,3.2172717987716544,1
10.964449772819123,3.1251857922025503,2.3531195690653908,3.1723604372798624,1
9.554191985006966,3.372688517012314,2.398083423499414,3.129002934894016,1
12.845038904116599,3.9096062149592186,7.835633076295852,3.395066827448506,2
10.701033720867306,3.7582631959290227,2.7429369100210685,3.389746648345966,1
13.185472031484839,4.231356790510077,6.744131684816532,3.338089257120677,2
8.557292928473222,3.125859915714236,1.658477587603459,3.1872713987741976,0
8.455870325083882,3.454865280663194,1.7574930570667067,3.1723419339539736,0
10.138200946486512,3.1424955429015133,3.5075647445816585,3.1764011866138153,1
13.903580104535092,4.381654041293297,3.7605214161113643,3.4525230212367957,2
9.319968092068358,3.3034809303848487,0.8602184281672896,3.2725351684000885,0
10.193906403792456,3.67964728269307,3.4742462678561976,3.2925914501329796,1
11.211392936212572,3.347809207902193,1.6837418683250316,3.3526099883129263,1
11.493748503691895,3.1864382621442546,2.4275969074615067,3.123825810696696,1
10.944533863711317,3.824680965925149,2.09012615836616,3.2619871390841677,1
10.690770034640087,3.35012525916673,1.6002729785312062,3.3682572623992355,1
10.751782752874018,3.6894649691372656,2.1414069592534095,3.304068333762506,1
11.015688840628739,4.22704443069507,3.5536029666315785,3.5653147790304947,2
13.282972280084282,3.7486618102449136,5.112742141559723,3.445029387337928,2
12.66267954239605,4.187450962292985,7.884001642553296,3.454438418563817,2
9.266807513020847,3.3359801205122057,0.5678280051592841,3.1046604799628987,0
10.713430092765712,3.7987832357736653,2.853240838252676,3.3652619390045224,1
8.50356459165073,2.9734717707805656,1.40926195167632,3.0904133622492425,0
9.735502165780282,3.300963566946816,2.004633630307371,3.281875881325293,1
9.732352291549871,3.1635017691080556,0.5162564772204475,3.1092809583144225,0
11.640534098932015,4.340252275192763,3.3482057408120287,3.485613057786743,2
8.582458280396084,3.349223410494178,1.62856179415652,3.2244779071150975,0
9.024186116598562,2.5944429607559285,1.0948141734819052,3.038246598699595,0
13.21252507837702,3.8309179290668167,5.6651443362307,3.563850727774637,2
8.17698500410384,3.436154774160781,0.5170304671511285,3.0851327717396173,0
9.55306440774764,3.837013328363672,1.9190480407207942,3.1909385067835987,1
9.536781353094934,3.6878857223008135,2.269824853977977,3.3768271571540183,1
13.86950419489844,3.6329006445194256,7.575450342035216,3.237542913929343,2
11.289104453788182,3.6318135270166683,1.6039321476259802,3.3604170070322352,1
10.680589885029615,3.825816750564763,2.0146030250919207,3.280178300008185,1
8.369708911051054,3.35300945546736,0.6252510750480031,3.149532659678717,0
9.912842543521206,3.045742033812513,3.6703556359437632,3.2102603266874596,1
9.570351922786028,2.7439896433790834,1.3242933234856034,3.1106740918709317,0
10.13750500586414,3.567540848261558,2.918280549072259,3.2536665762438024,1
11.105706897196022,3.29630812045599,2.117758085025366,3.275982538952642,1
13.244219538288597,4.224453308128033,5.636998110613382,3.2182594982009536,2
11.297534298761647,4.775924086761707,4.3014342878300145,3.5004712191233676,2
8.068777042230437,3.4148643902204485,1.0614061936341805,3.0634344020989634,0
9.861150690254668,3.3924935564066847,3.1186867853865072,3.32120712321634,1
10.406577669496055,3.2244405718366607,2.0266554725141663,3.2952632107141584,1
9.999336017718372,3.064208937075134,3.0197627319836116,3.132920859603251,1
10.817847883820303,3.4084532130706986,2.7870433848242255,3.260748305341924,1
12.23786552254587,3.995322597307246,3.562901952059685,3.4916693950197795,2
11.041824407491644,3.229954605891086,1.8005226384265212,3.2871687508874916,1
11.475336015993294,3.797559100637188,3.295307690566236,3.353307124821885,1
9.9713009082212,2.5705687474004297,1.8149804039875175,3.041781621799016,0
9.636029531844986,3.0543540525114006,1.1222292535064977,3.041931712987887,0
10.259384816334533,3.029247283034559,3.6706782012831467,3.2341607621514505,1
13.177939729955886,4.495684529263384,4.625520077158495,3.3644084301062183,2
10.731726376364609,3.20015024424481,2.7088641167998118,3.125437604813741,1
9.290345580818899,2.571188648460229,1.7935455631201178,3.239188609733866,0
8.341048247374584,3.002637093105192,1.6422659475762083,3.2685620513061595,0
9.616240759128834,3.462648414677925,1.7990958342506125,3.1235522742441804,0
8.732723686587384,2.8677158030594336,1.2416304570538723,3.145356895557306,0
8.452991550395875,3.183006773416357,1.4331300503418103,3.11918618716811,0
12.103822253906253,4.117648312376763,7.291708383995604,3.22657753774231,2
8.281848449949525,3.197015740995268,0.9285681294227911,3.0737873185153526,0
8.39196572483829,3.196029796674973,1.2029909629911895,3.1089246889195903,0
10.474862396499027,3.9811861780274236,2.768087021720981,3.363392296133521,1
10.16699834338229,3.042093189636362,3.6794589164805043,3.3210621234832547,1
9.049512863264475,3.2464914051180243,0.9929968180548739,3.083063294444161,0
9.671017061708936,3.8672942009598024,3.2669430422136143,3.312623409322893,1
9.881375441327332,3.173895249219487,3.6835580952041513,3.255717937272481,1
11.28534342215395,3.752716639557641,2.6865771893745345,3.381087346909319,1
12.066479031324072,4.816745117228061,4.2094691412941945,3.3719724309560593,2
8.186205535611798,3.490505142000673,0.7082407589741152,3.046005420934824,0
11.027211588319522,3.0063858717168337,2.630497570708588,3.1349099193656427,1
12.52508164074884,4.97194563574587,6.214409550293539,3.2006260420765895,2
10.041489346287108,3.9556514982297535,1.9524423817737244,3.1180427027802358,1
9.541934359909122,2.6270605126518847,1.1955476074099733,3.034451047421761,0
8.682132702100517,2.6181648276216563,1.188703634357392,3.20818453334013,0
11.169860473598598,3.3418721660386863,2.7889900714481257,3.3926830602579745,1
10.766956439652294,3.761027902502028,3.097799844538751,3.1520573544959527,1
10.036127281645753,3.128869867473445,1.7797990484943198,3.2547038283089496,1
8.311989040672405,2.5091970516166295,1.8432848427443007,3.1382336304098177,0
9.325044568707964,3.4283185625877253,1.920872866075788,3.2671581842219686,0
11.400474707641605,3.9208478478156867,2.4494644504480743,3.3280869469366405,1
12.764606800845172,3.858194317072309,4.506326303800002,3.322525399511285,2
12.873990706562791,4.001766933112898,3.4173204249469165,3.2949733873499225,2
8.608484485919075,2.8253996981592677,0.9398161575470968,3.018323387956459,0
9.09342055868656,3.4636199770892526,1.0643893782963736,3.2367513715822014,0
11.194560783448905,4.658018714464985,4.499595557534923,3.519352136207341,2
12.014802517983496,4.24469172853295,6.657482451701812,3.3325388028412206,2
9.197316968394073,3.398554188527079,1.7396861991616124,3.0266107601271166,0
11.384287239098601,4.591908960460648,3.3970329232151477,3.5886130763604203,2
9.630712681597885,3.0332031087913665,1.9535958692390674,3.119995612168207,1
9.990698219362642,3.163623821191669,1.766482575769977,3.334228475820532,1
9.741133771554559,3.0097708474191838,2.1815600018338346,3.291160443042484,1
9.862870870179595,3.6974714616692834,1.5916785673338574,3.178933770973253,1
11.339711232825522,3.4277731337358626,2.342239479427767,3.1287143666560486,1
8.39934756431672,3.4730105547524457,1.1622957520600656,3.138760414839944,0
11.388532978226868,3.4805069472578287,2.7146793979658144,3.3360710158765885,1
10.381525493876456,3.5369744228934135,3.0789005502313014,3.1973001259346128,1
9.939169255529118,2.794448892069586,1.6657203738911552,3.0260760864262273,0
10.404435881779614,3.9499611839502253,2.7454892911328477,3.264009223814221,1
8.195344228012768,2.5243159664314536,1.7327900889355343,3.072741151090419,0
9.523239230657435,3.085775581273463,0.5431740144700085,3.1600383275928965,0
10.224787798233265,3.1670339460920753,3.2005706060782284,3.2212956304312876,1
13.382591993831252,4.819372782427294,3.0620201813865737,3.469186648957773,2
8.348732858009983,2.818975630293761,1.9242809354864632,3.044975228204632,0
13.954009218573525,4.298631023412826,5.356435836990823,3.597126735599628,2
9.59393193355011,3.4459027063767484,3.1912834644431163,3.16481145475288,1
8.6780595820974,2.8408035402530176,1.8451826148590178,3.005433055146252,0
13.539543016070834,3.874319299774259,7.129891063540409,3.3173955292832487,2
12.926976577715681,4.977484484211312,4.4861890385430865,3.378567806560633,2
12.968485513043214,3.593979805183032,6.104642837392156,3.5496890098740703,2
9.60439396150808,3.2024840839871094,1.8028986922841903,3.0482044119778666,0
9.780226351532905,3.287038133174913,3.8346875438197623,3.3452349125473573,1
8.081550283109529,2.6957911347892964,1.8562380417406226,3.102624524614772,0
10.09424343124635,3.680499302074713,2.5172699018071762,3.308510568657566,1
9.26705942152179,2.958252890491517,0.7045572133801546,3.0745467419443395,0
9.266202914546536,3.2764129607419967,1.0185009249857948,3.183436270630394,0
8.289789744182446,3.158693631618945,1.3278602581617283,3.188312415921425,0
13.447840816905853,3.8704681986079996,3.868807965678719,3.4288194573477204,2
9.773771260137615,3.9734889691773967,3.2315648805654114,3.1077435720848463,1
12.969435821994509,3.620902270635687,7.4512902650890105,3.3107257231165224,2
10.551380364605372,3.9320281055100175,3.1671606438652606,3.346744169090308,1
9.017141382329406,3.1374299014982068,1.720692529560423,3.040324403081692,0
11.098831757937958,3.8686231679556107,2.0938603271858187,3.3482613686700624,1
9.413714687695235,3.011342398860938,1.2915516636294497,3.1231190480968984,0
11.348792390753061,3.77985098889335,2.3790567180990863,3.36762540668207,1
12.442918669658372,4.176859016271482,5.9917874214887945,3.5155940639683174,2
9.078684483831301,2.750242898164595,0.7256253366552923,3.219260242561093,0
11.334627150924486,3.131244877682388,3.0487258650240365,3.105757683046917,1
10.47884992728628,3.581971401914399,3.4122081538553206,3.2643878466921077,1
12.805644768908966,4.703964964693565,3.063037599878795,3.3447412372820557,2
11.351137025813554,3.401930913609242,3.5043202076744797,3.2233085409420115,1
9.843358571696607,3.1025097279906793,1.8491281368907821,3.1397574018225547,1
9.8507425572469,3.0221235515289973,3.6722624611967953,3.1935448399255777,1
10.608356005031586,3.582170460176273,1.734751789473546,3.2507698229390325,1
11.1131222957229,3.6855652872289713,2.4504890469646425,3.392762126473016,1
9.202230023486418,2.505061583846219,1.8580729646288954,3.151025181256457,0
9.602851626968501,3.27421520234867,3.4057128369415395,3.3990090561558928,1
8.609227538346742,2.780772362440856,0.6091445095462903,3.159785179936507,0
9.943564165441922,2.5978341606510016,0.6937391227272425,3.1130833288274724,0
11.296108578881427,3.927752283195213,3.313144151037841,3.206498891749581,1
10.666083121939383,3.6801407717603003,3.341005037664101,3.2080409222414557,1
13.40021290609748,4.28508636706155,6.35366155952917,3.2320720056327614,2
8.650660661526528,2.5971764937707684,0.6782268744021078,3.1712334914006735,0
8.32244257450801,2.578456381342266,1.1273645544359283,3.1786916221823533,0
10.278591228083954,3.7948095487499294,3.1446132615075904,3.237940127130796,1
10.337541049784146,3.488643190404666,1.5759676492420922,3.2318535065898732,1
10.54878053865516,3.223817614822623,3.057416458908707,3.2598873359654004,1
12.626711616475545,3.890236686443077,7.1852056262147,3.5820242045939956,2
11.29267163704224,3.6584518346584254,2.121785681469075,3.3478202890757585,1
9.816531771933308,3.0031362585800876,1.28024525166799,3.035069412212509,0
9.810480491861425,3.091486837397755,3.289562411705221,3.3982418083663504,1
11.395186320363687,3.5327350951632344,6.38088781037717,3.3687312714155326,2
13.066655906150272,3.79714644913961,4.526553383483656,3.303042888133489,2
9.368466053024314,3.145472295907168,1.5593633407347443,3.0807729692848143,0
10.692539756964106,3.7024649705441037,3.025834458277296,3.370528597640627,1
10.183634703395752,3.8808707591989284,3.514175382375133,3.191657293197407,1
9.774172848530235,3.2508710677914974,0.7884335282130062,3.2089952471630676,0
10.266277056498994,3.7704074178077933,3.8273717387674444,3.1316994052785234,1
9.219128667959794,3.1350936508676437,0.6703363882994435,3.1151673664119635,0
11.617061786586666,3.536287645837033,7.018017677207676,3.2416899211233394,2
12.908874061937745,4.195898730032504,3.165946772812131,3.441518181179755,2
9.005358046457722,2.5453040097720443,1.5073597933891993,3.1630658583341966,0
10.89484053449368,3.6949818861265427,1.650668475723902,3.237834030521796,1
11.24778015512503,3.749651831742925,3.861535548685058,3.388934533476752,1
9.544938616640234,3.5399853797158554,3.912796741090114,3.1914037417294123,1
12.635080756690815,3.7088680566763927,7.2072377654238,3.4809035064126657,2
8.220103849055354,2.779933896945943,1.7631783847035631,3.2223361947870175,0
13.584109989090308,4.859381870781555,6.560070101653904,3.4050670903825666,2
9.045465658763987,3.269993553098611,1.375484167776308,3.0865891659720766,0
8.601756619633539,2.933851649237973,1.507551026608785,3.150816117027744,0
10.76452857583906,3.2316717013834433,1.5766312555145152,3.3152793296974528,1
10.448428433314927,3.104930178418175,2.14194141930127,3.194622068724404,1
8.8550820367171,2.715821027496843,0.6166019554474773,3.1743714664267837,0
10.350427008938468,3.6340057030996116,3.9665753073971173,3.3370091308921186,1
9.9439443238659,3.2597537837603263,2.9823771285873186,3.2351112808774554,1
10.29436705923691,3.565731963995791,2.7994348713900443,3.287075706400828,1
13.905466332783151,4.144485219108403,3.829774476478925,3.4025064237980813,2
8.636006949943727,3.1601973767177314,1.9548715967219048,3.019948880210033,0
9.754678706761961,3.377472013527053,0.9931274154312624,3.103708798051176,0
10.652576720333627,3.939067698512896,1.629928209128681,3.345756657828037,1
11.09971051189463,3.2598035810641597,1.8708580024052222,3.3417776200352862,1
9.670699336157288,3.2204862090701756,2.3648374813674073,3.1822481999679417,1
11.532286308409121,4.859656180016616,4.761874733048272,3.3974186321360476,2
11.555586703602405,4.1318720799411075,7.530716273828832,3.3721709641283963,2
13.396142574963724,4.809095375726903,7.40963879152322,3.4536416125505327,2
12.937432437965619,3.9232806120398003,7.141246262186092,3.3355442597355007,2
12.695065978577048,4.481261902211112,5.563273765725265,3.2204541525768406,2
9.992804066478215,3.9681934279147217,2.4713952531758645,3.2103278052631867,1
8.854215577252512,3.2378969166957683,1.2030397396924555,3.2525486330274815,0
12.68445376387857,3.597806886890738,3.2407141798917674,3.5430249350645138,2
10.296337387181886,3.017873934733414,2.0480349683951107,3.3588391232629684,1
10.802840776703729,3.3458830569529567,3.1815052955628156,3.219598908331694,1
9.789654700855298,2.8169220051562776,1.859531577642104,3.223631842255299,0
10.170394483291801,3.287238991654082,1.6508802099764095,3.235530303621169,1
9.021494605155132,2.7477309895011572,1.7970835643825798,3.0490967828597113,0
11.612106903886696,3.672153307803826,5.8022031549022,3.341908516734394,2
10.680461333738174,3.8447832281168877,1.682989809421109,3.103309379328594,1
